movie title,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,path
The Bodyguard,"['Action', 'Drama', 'Music']","A former Secret Service agent takes on the job of bodyguard to an R&B singer, whose lifestyle is most unlike a President's.","['black woman white man relationship', 'singer', 'stalker', 'white male black female relationship', 'love', 'male bodyguard', 'man with gun', 'firearm', 'bodyguard', 'pop singer']",Mick Jackson,"['Kevin Costner', 'Whitney Houston', 'Gary Kemp', 'Mick Jackson', 'Lawrence Kasdan']",Lawrence Kasdan,/title/tt0103855/
Resident Evil: Apocalypse,"['Action', 'Horror', 'Sci-Fi']","Alice wakes up in the Raccoon City hospital after the area has been overrun by zombies, and must now make it out of the city before a nuclear bomb is dropped.","['monster', 'nuclear explosion', 'explosion', 'strong female character', 'strong female lead', 'zombie apocalypse', 'killer dog', 'action heroine', 'female protagonist', 'blonde woman']",Alexander Witt,"['Milla Jovovich', 'Sienna Guillory', 'Eric Mabius', 'Alexander Witt', 'Paul W.S. Anderson']",Paul W.S. Anderson,/title/tt0318627/
xXx: Return of Xander Cage,"['Action', 'Adventure', 'Comedy']","Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus Gibbons.","['conspiracy', 'parachute', 'free fall', 'airplane', 'swimming pool', 'jumping through a window', 'satellite', 'television broadcast', 'skateboarding', ""attending one's funeral""]",D.J. Caruso,"['F. Scott Frazier', 'Vin Diesel', 'Donnie Yen', 'Deepika Padukone', 'D.J. Caruso']",Rich Wilkes,/title/tt1293847/
Zoolander 2,"['Action', 'Adventure', 'Comedy']","Derek and Hansel are lured into modelling again, in Rome, where they find themselves the target of a sinister conspiracy.","['absurdism', 'overweight child', 'character name as title', 'death of wife', 'model', 'modeling', 'fashion', 'fashion model', 'androgynous character', 'androgynous']",Ben Stiller,"['Ben Stiller', 'Nicholas Stoller', 'Ben Stiller', 'Owen Wilson', 'Penélope Cruz']",Justin Theroux,/title/tt1608290/
Crank,"['Action', 'Crime', 'Thriller']",Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.,"['outdoor sex', 'heart', 'poison', 'public nudity', 'cult film', 'heart rate', 'violence', 'urban setting', 'assassin', 'revenge']",Mark Neveldine,"['Mark Neveldine', 'Brian Taylor', 'Jason Statham', 'Amy Smart', 'Carlos Sanz']",Brian Taylor,/title/tt0479884/
Munich,"['Action', 'Drama', 'History']","After the Black September capture and massacre of Israeli athletes at the 1972 Olympics, five men are chosen to eliminate the people responsible for that fateful day.","['munich olympics', 'black september', 'jew', 'israel', 'based on true story', 'palestinian', 'vengeance', 'beirut lebanon', 'based on book', 'pubic hair']",Steven Spielberg,"['Eric Roth', 'George Jonas', 'Eric Bana', 'Daniel Craig', 'Marie-Josée Croze']",Tony Kushner,/title/tt0408306/
Safe House,"['Action', 'Thriller']","A young CIA agent is tasked with looking after a fugitive in a safe house. But when the safe house is attacked, he finds himself on the run with his charge.","['on the run', 'cia agent', 'cape town south africa', 'south africa', 'two in a shower', 'torture', 'person in a car trunk', 'cia central intelligence agency', ""man's shirt accidentally rides up"", 'body lands on a car']",Daniel Espinosa,"['Denzel Washington', 'Ryan Reynolds', 'Robert Patrick', 'Daniel Espinosa', 'David Guggenheim']",David Guggenheim,/title/tt1599348/
The World's End,"['Action', 'Comedy', 'Sci-Fi']",Five friends who reunite in an attempt to top their epic pub crawl from twenty years earlier unwittingly become humanity's only hope for survival.,"['paranoia', 'twin actresses for twin sisters', 'doppelganger', 'group therapy', 'alcoholic', 'self mutilation', 'crushed head', 'suspense', 'femme fatale', 'improvised weapon']",Edgar Wright,"['Edgar Wright', 'Simon Pegg', 'Nick Frost', 'Martin Freeman', 'Edgar Wright']",Simon Pegg,/title/tt1213663/
Creed,"['Action', 'Drama', 'Sport']","The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.","['gym', 'training', 'fight', 'boxing', 'boxing match', 'montage', 'cancer', 'boxer', 'legacy', 'hotel']",Ryan Coogler,"['Aaron Covington', 'Sylvester Stallone', 'Michael B. Jordan', 'Sylvester Stallone', 'Tessa Thompson']",Ryan Coogler,/title/tt3076658/
Miss Congeniality,"['Action', 'Comedy', 'Crime']",An F.B.I. Agent must go undercover in the Miss United States beauty pageant to prevent a group from bombing the event.,"['beauty contest', 'fbi federal bureau of investigation', 'knee high boots', 'boots', 'pageant', 'beauty pageant', 'fbi agent', 'brunette', 'swimsuit', 'popularity']",Donald Petrie,"['Katie Ford', 'Caryn Lucas', 'Sandra Bullock', 'Michael Caine', 'Benjamin Bratt']",Marc Lawrence,/title/tt0212346/
The League of Extraordinary Gentlemen,"['Action', 'Adventure', 'Fantasy']","In an alternate Victorian Age world, a group of famous contemporary fantasy, science fiction, and adventure characters team up on a secret mission.","['library', 'year 1899', 'steampunk', 'mina murray character', 'the invisible man character', 'time bomb', 'reference to the picture of dorian gray the novel', 'eternal youth', 'deal with the devil', 'portrait']",Stephen Norrington,"[""Kevin O'Neill"", 'James Robinson', 'Sean Connery', 'Stuart Townsend', 'Peta Wilson']",Alan Moore,/title/tt0311429/
I Am Number Four,"['Action', 'Adventure', 'Sci-Fi']","Aliens and their Guardians are hiding on Earth from intergalactic bounty hunters. They can only be killed in numerical order, and Number Four is next on the list. This is his story.","['based on young adult novel', 'death', 'high school student', 'good versus evil', 'internet', 'human alien', 'telekinesis', 'bully', 'woman wears a bikini', 'psychotronic film']",D.J. Caruso,"['Miles Millar', 'Marti Noxon', 'Alex Pettyfer', 'Timothy Olyphant', 'Dianna Agron']",Alfred Gough,/title/tt1464540/
Into the Blue,"['Action', 'Adventure', 'Crime']",A group of divers find themselves in deep trouble with a drug lord after they come upon the illicit cargo of a sunken airplane.,"['cocaine', 'bahamas', 'shark', 'scuba diving', 'bar fight', 'six pack', 'swimming underwater', 'swimming pool', 'shark infested waters', 'shark attack']",John Stockwell,"['Paul Walker', 'Jessica Alba', 'Scott Caan', 'John Stockwell', 'Matt Johnson']",Matt Johnson,/title/tt0378109/
Beowulf,"['Animation', 'Action', 'Adventure']","The warrior Beowulf must fight and defeat the monster Grendel, who is terrorizing Denmark, then Grendel's Mother, who begins killing out of revenge.","['adult animation', 'beowulf character', 'king hrothgar character', 'character name as title', 'psychotronic film', 'fictional kingdom', 'fantasy world', 'medieval times', 'year 507', 'medieval fantasy']",Robert Zemeckis,"['Roger Avary', 'Anonymous', 'Ray Winstone', 'Crispin Glover', 'Angelina Jolie']",Neil Gaiman,/title/tt0442933/
Savages,"['Action', 'Crime', 'Drama']",Pot growers Ben and Chon face off against the Mexican drug cartel who kidnapped their shared girlfriend.,"['marijuana', 'male rear nudity', 'male objectification', 'southern california', 'one female two males threesome', 'female frontal nudity', 'arms tied overhead', 'love triangle', 'damsel in distress', 'mercenary']",Oliver Stone,"['Don Winslow', 'Oliver Stone', 'Aaron Taylor-Johnson', 'Taylor Kitsch', 'Blake Lively']",Shane Salerno,/title/tt1615065/
Street Fighter,"['Action', 'Adventure', 'Comedy']",Col. Guile and various other martial arts heroes fight against the tyranny of Dictator M. Bison and his cohorts.,"['campy', 'guile character', 'm. bison character', 'fight', 'rescue', 'world domination', 'street fighter', 'faked death', 'face mask', 'torture']",Steven E. de Souza,"['Jean-Claude Van Damme', 'Raul Julia', 'Ming-Na Wen', 'Steven E. de Souza', 'Steven E. de Souza']",Steven E. de Souza,/title/tt0111301/
Out of the Furnace,"['Action', 'Crime', 'Drama']","When Rodney Baze mysteriously disappears and law enforcement doesn't follow through fast enough, his older brother, Russell, takes matters into his own hands to find justice.","['drug dealer', 'ramapo new jersey', 'social decay', 'fight club', 'ambiguous ending', 'revenge', 'brother brother relationship', 'worker', 'mill', 'fighting']",Scott Cooper,"['Scott Cooper', 'Christian Bale', 'Casey Affleck', 'Zoe Saldana', 'Scott Cooper']",Brad Ingelsby,/title/tt1206543/
Southpaw,"['Action', 'Crime', 'Drama']","After a fatal incident sends him on a rampant path of destruction, a champion boxer fights to get custody of his daughter and revive his professional career.","['boxing ring', 'death of wife', 'male nudity', 'boxing training', 'rage', 'muscular', 'grief', 'madison square garden manhattan new york city', 'husband wife relationship', 'father daughter relationship']",Antoine Fuqua,"['Jake Gyllenhaal', 'Rachel McAdams', 'Oona Laurence', 'Antoine Fuqua', 'Kurt Sutter']",Kurt Sutter,/title/tt1798684/
Ghost in the Shell,"['Action', 'Crime', 'Drama']","In the near future, Major Mira Killian is the first of her kind: A human saved from a terrible crash, who is cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.","['usa remake', 'corporate corruption', 'remake', 'evil corporation', 'bisexual woman', 'humanoid cyborg', 'corrupt businessman', 'megacorporation', 'robot', 'cybernetic implant']",Rupert Sanders,"['Jamie Moss', 'William Wheeler', 'Scarlett Johansson', 'Pilou Asbæk', 'Takeshi Kitano']",Shirow Masamune,/title/tt1219827/
Ghost in the Shell,"['Animation', 'Action', 'Crime']",A cyborg policewoman and her partner hunt a mysterious and powerful hacker called the Puppet Master.,"['cyberpunk', 'cyborg', 'anime', 'hacker', 'mind control', 'japan', 'dystopia', 'cult film', 'artificial intelligence', 'mind']",Mamoru Oshii,"['Kazunori Itô', 'Atsuko Tanaka', 'Iemasa Kayumi', 'Akio Ôtsuka', 'Mamoru Oshii']",Shirow Masamune,/title/tt1219827/
Takers,"['Action', 'Crime', 'Thriller']",A group of bank robbers find their multi-million dollar plan interrupted by a hard-boiled detective.,"['corrupt police', 'falling out among thieves', 'corrupt cop', 'aerial camera shot', 'cigarette', 'body lands on a car', ""character repeats someone else's dialogue"", 'bank', 'heist', 'armored car']",John Luessenhop,"['Gabriel Casseus', 'John Luessenhop', 'Chris Brown', 'Hayden Christensen', 'Matt Dillon']",Peter Allen,/title/tt1135084/
Prisoners of the Ghostland,"['Action', 'Fantasy', 'Sci-Fi']",A notorious criminal must break an evil curse in order to rescue an abducted girl who has mysteriously disappeared.,"['rescue', 'heist gone wrong', 'japan', 'geisha', 'exploding suit', 'samurai', 'stuck in a dream', 'sword fight', 'brothel', 'junkyard']",Sion Sono,"['Reza Sixo Safai', 'Nicolas Cage', 'Sofia Boutella', 'Nick Cassavetes', 'Sion Sono']",Aaron Hendry,/title/tt6372694/
Poseidon,"['Action', 'Adventure', 'Thriller']","On New Year's Eve, the luxury ocean liner Poseidon capsizes after being swamped by a rogue wave. The survivors are left to fight for their lives as they attempt to escape the sinking ship.","['water', 'ocean', 'passenger', 'lever', 'cruise', 'escape', ""new year's eve"", 'survival', 'cruise ship', 'pantyhose']",Wolfgang Petersen,"['Paul Gallico', 'Richard Dreyfuss', 'Kurt Russell', 'Emmy Rossum', 'Wolfgang Petersen']",Mark Protosevich,/title/tt0409182/
The Scorpion King,"['Action', 'Adventure', 'Fantasy']","A desert warrior rises up against the evil army that is destroying his homeland. He captures the enemy's key sorcerer, takes her deep into the desert and prepares for a final showdown.","['sorceress', 'desert', 'king', 'showdown', 'shared universe', 'character name as title', 'bow and arrow', 'projectile weapon', 'animal', 'night']",Chuck Russell,"['Jonathan Hales', 'William Osborne', 'Dwayne Johnson', 'Steven Brand', 'Michael Clarke Duncan']",Stephen Sommers,/title/tt0277296/
The Hyperions,"['Action', 'Comedy']","In 1960, Professor Ruckus invented the Titan badge - a device that enables humans to have a particular superpower. Cut to 1979 when two of the original superheroes are all grown up and want their Titan badges back.","['train', 'professor', 'superhero', 'museum', 'subway']",Jon McDonald,"['Mike Timm', 'Cary Elwes', 'Penelope Mitchell', 'Elaine Tan', 'Jon McDonald']",Jon McDonald,/title/tt7520568/
Madame Web,"['Action', 'Adventure', 'Sci-Fi']",Spin-off from Spider-Man centering on a clairvoyant mutant named Madame Web.,"['marvel comics', 'based on comic', 'based on comic book', 'sony spiderverse', 'superhero', 'superheroine', 'shared universe', 'franchise', 'character name as title', 'marvel']",S.J. Clarkson,"['Matt Sazama', 'Burk Sharpless', 'Dakota Johnson', 'Isabela Merced', 'Sydney Sweeney']",Kerem Sanga,/title/tt11057302/
22 Jump Street,"['Action', 'Comedy', 'Crime']","After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college.","['college', 'undercover', 'drugs', 'tattoo', 'hidden camera', 'dildo', 'explosion', 'sequel', 'drinking', 'fraternity']",Phil Lord,"['Michael Bacall', 'Oren Uziel', 'Rodney Rothman', 'Channing Tatum', 'Jonah Hill']",Christopher Miller,/title/tt2294449/
Entrapment,"['Action', 'Crime', 'Romance']",An insurance agent is sent by her employer to track down and help capture an art thief.,"['heist', 'art thief', 'master thief', 'sexual tension', 'double cross', 'skyscraper', 'surprise ending', 'brunette', 'train station', 'sleeping nude']",Jon Amiel,"['Michael Hertzberg', 'William Broyles Jr.', 'Sean Connery', 'Catherine Zeta-Jones', 'Ving Rhames']",Ron Bass,/title/tt0137494/
Superhero Movie,"['Action', 'Comedy', 'Sci-Fi']","Orphaned high school student Rick Riker is bitten by a radioactive dragonfly, develops super powers (except for the ability to fly), and becomes a hero.","['parody', 'field trip', 'professor charles xavier character', 'storm character', 'wolverine character', 'tom cruise character', 'batgirl character', 'two word title', 'reference to stephen hawking', 'old woman']",Craig Mazin,"['Drake Bell', 'Leslie Nielsen', 'Sara Paxton', 'Craig Mazin', 'Craig Mazin']",Craig Mazin,/title/tt0426592/
Assassination Nation,"['Action', 'Comedy', 'Crime']","After a malicious data hack exposes the secrets of the perpetually American town of Salem, chaos descends and four girls must fight to survive, while coping with the hack themselves.","['murder', 'small town', 'high school', 'police', 'tied feet', 'home invasion', 'teenage girl', 'revenge', 'blood', 'gun']",Sam Levinson,"['Odessa Young', 'Abra', 'Suki Waterhouse', 'Sam Levinson', 'Sam Levinson']",Sam Levinson,/title/tt6205872/
Four Brothers,"['Action', 'Crime', 'Drama']","When their adoptive mother is gunned down in a store robbery, four brothers decide to investigate the murder and find the killers themselves, but not all is what it seems.","['corrupt police', 'death of brother', 'death of mother', 'murder', 'funeral', 'saying grace', 'blizzard', 'family relationships', 'white male pretending to be black', 'fight']",John Singleton,"['Paul Lovett', 'Mark Wahlberg', 'Tyrese Gibson', 'André 3000', 'John Singleton']",David Elliot,/title/tt0430105/
Jupiter Ascending,"['Action', 'Adventure', 'Sci-Fi']",A young woman discovers her destiny as an heiress of intergalactic nobility and must fight to protect the inhabitants of Earth from an ancient and destructive industry.,"['space opera', 'female starship captain', 'planet earth', 'planet', 'dynasty', 'royalty', 'human as resource', 'starship', 'space battle', 'ancient astronaut']",Lana Wachowski,"['Lilly Wachowski', 'Lana Wachowski', 'Channing Tatum', 'Mila Kunis', 'Eddie Redmayne']",Lilly Wachowski,/title/tt1617661/
The Bourne Legacy,"['Action', 'Adventure', 'Thriller']","An expansion of the universe from Robert Ludlum's novels, centered on a new hero whose stakes have been triggered by the events of the previous three films.","['wolf', 'drone', 'pamela landy character', 'pill', 'assassin', 'riding a motorcycle up stairs', 'running on a roof', 'manhunt', 'log cabin', 'undercover agent']",Tony Gilroy,"['Dan Gilroy', 'Robert Ludlum', 'Jeremy Renner', 'Rachel Weisz', 'Edward Norton']",Tony Gilroy,/title/tt1194173/
George of the Jungle,"['Action', 'Adventure', 'Comedy']",A man raised in the jungle by apes falls in love with a wealthy American heiress.,"['jungle', 'heiress', 'hero', 'animal companion', 'slapstick comedy', 'character interacts with narrator', 'reference to jane goodall', 'animated opening credits', 'george of the jungle character', 'elephant']",Sam Weisman,"['Dana Olsen', 'Audrey Wells', 'Brendan Fraser', 'Leslie Mann', 'Thomas Haden Church']",Jay Ward,/title/tt0119190/
Night Teeth,"['Action', 'Crime', 'Drama']","A college student moonlighting as a chauffeur picks up two mysterious women for a night of party-hopping across LA. But when he uncovers their bloodthirsty intentions - and their dangerous, shadowy underworld - he must fight to stay alive.","['vampire', 'secret society', 'elite', 'blood sucker', 'fight', 'young', 'woman', 'life', 'drive', 'party']",Adam Randall,"['Jorge Lendeborg Jr.', 'Debby Ryan', 'Lucy Fry', 'Adam Randall', 'Brent Dillon']",Brent Dillon,/title/tt10763820/
Conan the Destroyer,"['Action', 'Adventure', 'Fantasy']",Conan leads a ragtag group of adventurers on a quest for a princess.,"['conan the barbarian character', '10000s b.c.', 'princess', 'wizard', 'queen', 'virgin', 'thief', 'barbarian', 'staff', 'dual wield']",Richard Fleischer,"['Roy Thomas', 'Gerry Conway', 'Arnold Schwarzenegger', 'Grace Jones', ""Olivia d'Abo""]",Robert E. Howard,/title/tt0087078/
30 Days of Night,"['Action', 'Horror', 'Thriller']","After an Alaskan town is plunged into darkness for a month, it is attacked by a bloodthirsty gang of vampires.","['vampire', 'small town', 'alaska', 'based on graphic novel', 'snow', 'dark horse comics', 'superhuman strength', 'wilderness', 'frozen', 'undead']",David Slade,"['Stuart Beattie', 'Brian Nelson', 'Josh Hartnett', 'Melissa George', 'Danny Huston']",Steve Niles,/title/tt0389722/
Chappie,"['Action', 'Crime', 'Drama']","In the near future, crime is patrolled by a mechanized police force. When one police droid, Chappie, is stolen and given new programming, he becomes the first robot with the ability to think and feel for himself.","['robot', 'artificial intelligence', 'future', 'mind uploading', 'consciousness', 'police', 'robot cop', 'torture', 'money falling through the air', 'johannesburg south africa']",Neill Blomkamp,"['Terri Tatchell', 'Sharlto Copley', 'Dev Patel', 'Hugh Jackman', 'Neill Blomkamp']",Neill Blomkamp,/title/tt1823672/
One Shot,"['Action', 'Thriller']","An elite squad of Navy SEAL's, on a covert mission to transport a prisoner off a CIA black site island prison, are trapped when insurgents attack while trying to rescue the same prisoner.","['escort mission', 'black site', 'cia analyst', 'ak 47', 'terrorist attack', 'extraction', 'under siege', 'torture', 'rpg', 'rocket launcher']",James Nunn,"['James Nunn', 'Scott Adkins', 'Ashley Greene', 'Ryan Phillippe', 'James Nunn']",Jamie Russell,/title/tt14199590/
3 Days to Kill,"['Action', 'Drama', 'Thriller']",A dying CIA agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.,"['pantyhose', 'spy', 'violence', 'leather dress', 'femme fatale', 'dirty bomb', 'massacre', 'cough syrup', 'wristwatch', 'red rose']",McG,"['Luc Besson', 'Kevin Costner', 'Hailee Steinfeld', 'Connie Nielsen', 'McG']",Adi Hasak,/title/tt2172934/
The Adventures of Sharkboy and Lavagirl 3-D,"['Action', 'Adventure', 'Comedy']",A young boy is recruited by his imaginary friends Sharkboy and Lavagirl to help save their planet.,"['dream sequence', 'boy', 'bully', 'karate', 'action hero', 'self confidence', 'friendship', 'pink hair', 'seven word title', 'child protagonist']",Robert Rodriguez,"['Marcel Rodriguez', 'Racer Rodriguez', 'Cayden Boyd', 'George Lopez', 'Kristin Davis']",Robert Rodriguez,/title/tt0424774/
The Jackal,"['Action', 'Crime', 'Drama']","An imprisoned I.R.A. fighter is freed to help stop a brutal, seemingly ""faceless"" assassin from completing his next job.","['man with no name', 'mariachi band', 'scantily clad female', 'bikini', 'gun for hire', 'moscow russia', 'chicago illinois', 'montreal quebec canada', 'larry king character', 'shot in the abdomen']",Michael Caton-Jones,"['Chuck Pfarrer', 'Bruce Willis', 'Richard Gere', 'Sidney Poitier', 'Michael Caton-Jones']",Kenneth Ross,/title/tt0119395/
Never Say Never Again,"['Action', 'Adventure', 'Thriller']","A S.P.E.C.T.R.E. Agent has stolen two American nuclear warheads, and James Bond must find their targets before they are detonated.","['unofficial sequel', 'james bond character', 'tough girl', 'gun violence', 'spy', 'miss moneypenny character', 'ernst stavro blofeld character', 'felix leiter character', 'major boothroyd character', 'm character']",Irvin Kershner,"['Jack Whittingham', 'Ian Fleming', 'Sean Connery', 'Kim Basinger', 'Klaus Maria Brandauer']",Kevin McClory,/title/tt0086006/
Lara Croft: Tomb Raider,"['Action', 'Adventure', 'Fantasy']",Video game adventurer Lara Croft comes to life in a movie where she races against time and villains to recover powerful ancient artifacts.,"['female nudity', 'handheld weapon', 'strong female lead', 'strong female character', 'female protagonist', 'one woman army', 'action heroine', 'lara croft character', 'man in a shower', 'woman in a shower']",Simon West,"['Mike Werb', 'Michael Colleary', 'Angelina Jolie', 'Jon Voight', 'Iain Glen']",Sara B. Cooper,/title/tt0146316/
In the Line of Fire,"['Action', 'Crime', 'Drama']","Secret Service agent Frank Horrigan couldn't save Kennedy, but he's determined not to let a clever assassin take out this president.","['assassination attempt', 'assassination plot', 'assassination of president', 'interrupted sex', 'hitman', 'security detail', 'secret service', 'secret service agent', 'assassin', 'assassination']",Wolfgang Petersen,"['Clint Eastwood', 'John Malkovich', 'Rene Russo', 'Wolfgang Petersen', 'Jeff Maguire']",Jeff Maguire,/title/tt0107206/
The Interview,"['Action', 'Adventure', 'Comedy']","Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Jong-Un Kim, they are recruited by the CIA to assassinate him.","['finger bitten off', 'assassination attempt', 'dictator', 'male nudity', 'alternate history', 'communist dictatorship', 'north korea', 'black comedy', 'battle', 'gunfight']",Evan Goldberg,"['Dan Sterling', 'Seth Rogen', 'Evan Goldberg', 'James Franco', 'Seth Rogen']",Seth Rogen,/title/tt2788710/
Night Hunter,"['Action', 'Thriller']","A weathered Lieutenant, his police force, and a local vigilante are all caught up in a dangerous scheme involving a recently arrested, troubled man who's linked to years of female abductions and murders.","['revenge', 'kidnapping', 'escape', 'twins', 'twin', 'murder', 'vigilantism', 'vigilante justice', 'justice', 'vigilante']",David Raymond,"['Henry Cavill', 'Ben Kingsley', 'Alexandra Daddario', 'David Raymond', 'David Raymond']",David Raymond,/title/tt6533240/
Enemy at the Gates,"['Action', 'Drama', 'War']",A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad.,"['sniper', 'stalingrad', 'battle', 'world war two soldier', 'weapon', 'kill', 'gunfire', 'red army soldier', 'soviet soldier', 'dying young']",Jean-Jacques Annaud,"['Alain Godard', 'Jude Law', 'Ed Harris', 'Joseph Fiennes', 'Jean-Jacques Annaud']",Jean-Jacques Annaud,/title/tt0215750/
3 Ninjas,"['Action', 'Comedy', 'Family']","Each year, three brothers visit their grandfather for the summer. He is highly skilled in ninjutsu, and for years he has trained the boys in his techniques.","['slapstick comedy', 'police officer', 'subjective camera', 'katana', 'lie', 'siren the alarm', 'fbi federal bureau of investigation', 'slow motion scene', 'child in jeopardy', 'lifting a male into the air']",Jon Turteltaub,"['Edward Emanuel', 'Victor Wong', 'Michael Treanor', 'Max Elliott Slade', 'Jon Turteltaub']",Kenny Kim,/title/tt0103596/
Crocodile Dundee,"['Action', 'Adventure', 'Comedy']",An American reporter goes to the Australian outback to meet an eccentric crocodile poacher and invites him to New York City.,"['crocodile dundee character', 'australian outback', 'culture clash', 'fish out of water', 'aborigine', 'character name as title', 'australian aborigine', 'ocker comedy', 'female reporter', 'pub']",Peter Faiman,"['Ken Shadie', 'John Cornell', 'Paul Hogan', 'Linda Kozlowski', 'John Meillon']",Paul Hogan,/title/tt0090555/
The Mummy: Tomb of the Dragon Emperor,"['Action', 'Fantasy', 'Horror']","In the Far East, Alex O'Connell, the son of famed mummy fighters Rick and Evy O'Connell, unearths the mummy of the first Emperor of Qin -- a shape-shifting entity cursed by a witch centuries ago.","['shared universe', '3rd century b.c.', 'oxfordshire south east englend', 'motor car', 'male professor', 'actor reprises previous role', 'weapon', 'handgun', 'view through binoculars', 'semi automatic pistol']",Rob Cohen,"['Miles Millar', 'John L. Balderston', 'Brendan Fraser', 'Jet Li', 'Maria Bello']",Alfred Gough,/title/tt0859163/
The Call,"['Action', 'Adventure', 'Crime']","When a veteran 911 operator takes a life-altering call from a teenage girl who has just been abducted, she realizes that she must confront a killer from her past in order to save the girl's life.","['911 call', 'pixelated nudity', 'child abduction', 'trapdoor', 'woods', 'underground room', 'torture chamber', 'person in a car trunk', 'prisoner in a car trunk', 'man carries a woman']",Brad Anderson,"[""Nicole D'Ovidio"", 'Jon Bokenkamp', 'Halle Berry', 'Evie Thompson', 'Abigail Breslin']",Richard D'Ovidio,/title/tt1911644/
The Call,"['Crime', 'Horror', 'Mystery']","Two people live in different times. Seo-Yeon lives in the present and Young-Sook lives in the past. One phone call connects the two, and their lives are changed irrevocably.","['time travel', 'telephone terror', 'present', 'police officer', 'borderline personality disorder', 'phone call from beyond the grave', 'mysterious phone call', 'mystery from beyond the grave', 'warning from beyond the grave', 'maniac']",Chung-Hyun Lee,"['Chung-Hyun Lee', 'Park Shin-Hye', 'Jeon Jong-seo', 'Kim Sung-ryung', 'Chung-Hyun Lee']",Sergio Casci,/title/tt1911644/
Journey 2: The Mysterious Island,"['Action', 'Adventure', 'Comedy']","Sean Anderson partners with his mom's husband on a mission to find his grandfather, who is thought to be missing on a mythical island.","['lost city', 'atlantis', 'lost world', 'island', 'second part', 'sequel', 'motorcycle', 'remake', 'mysterious island', 'volcano']",Brad Peyton,"['Mark Gunn', 'Richard Outten', 'Josh Hutcherson', 'Dwayne Johnson', 'Michael Caine']",Brian Gunn,/title/tt1397514/
2 Guns,"['Action', 'Comedy', 'Crime']","Two hardened criminals get into trouble with the US border patrol after meeting with a Mexican drug lord, and then revelations start to unfold.","['female nudity', 'border', 'bank', 'close up of breasts', 'police officer', 'friend shooting friend', 'locked in a trunk', 'money', 'undercover', 'female frontal nudity']",Baltasar Kormákur,"['Steven Grant', 'Denzel Washington', 'Mark Wahlberg', 'Paula Patton', 'Baltasar Kormákur']",Blake Masters,/title/tt1272878/
The Last Witch Hunter,"['Action', 'Adventure', 'Fantasy']",The last witch hunter is all that stands between humanity and the combined forces of the most horrifying witches in history.,"['witch', 'witch hunter', 'magic', 'black magic', 'human branding', 'burned to death', 'battleaxe', 'psychotronic film', 'new york city', 'tubi tv']",Breck Eisner,"['Matt Sazama', 'Burk Sharpless', 'Vin Diesel', 'Rose Leslie', 'Elijah Wood']",Cory Goodman,/title/tt1618442/
The Life Aquatic with Steve Zissou,"['Action', 'Adventure', 'Comedy']","With a plan to exact revenge on a mythical shark that killed his partner, Oceanographer Steve Zissou (Bill Murray) rallies a crew that includes his estranged wife, a journalist, and a man who may or may not be his son.","['original story', 'shark', 'expedition', 'underwater scene', 'oceanographer', 'sea', 'pilot', 'pirate', 'revenge', 'reporter']",Wes Anderson,"['Noah Baumbach', 'Bill Murray', 'Owen Wilson', 'Anjelica Huston', 'Wes Anderson']",Wes Anderson,/title/tt0362270/
Star Trek II: The Wrath of Khan,"['Action', 'Adventure', 'Sci-Fi']","With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon.","['desert', 'revenge', 'funeral', 'cheating', 'birthday', 'simulator', 'doctor', 'villain', 'engineer', 'planet']",Nicholas Meyer,"['Harve Bennett', 'Jack B. Sowards', 'William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",Gene Roddenberry,/title/tt0084726/
Star Wars: The Clone Wars,"['Animation', 'Action', 'Adventure']","After the Republic's victory on Christophsis, Anakin and his new apprentice, Ahsoka Tano, must rescue the kidnapped son of Jabba the Hutt. Political intrigue complicates their mission.","['obi wan kenobi character', 'ahsoka tano character', 'clone wars', 'anakin skywalker character', 'mace windu character', 'emperor palpatine character', 'yoda character', 'c 3po character', 'clone trooper character', 'prequel and sequel']",Dave Filoni,"['Steven Melching', 'Scott Murphy', 'Matt Lanter', 'Nika Futterman', 'Tom Kane']",Henry Gilroy,/title/tt1185834/
